,0.70468,NaN,0.93363,NaN
,0.73695,NaN,0.96546,NaN
,0.69791,NaN,0.94983,NaN
,0.71378,NaN,0.94926,NaN
,NaN,NaN,NaN,NaN
,NaN,NaN,NaN,NaN
,NaN,NaN,NaN,NaN
,NaN,NaN,NaN,NaN
,0.77537,0.87316,0.765,0.79712
,0.76848,0.86555,0.74161,0.7886
,0.83172,0.80583,0.83231,0.81911
,0.8398,0.60423,0.85084,0.75261
,0.83746,0.61264,0.86816,0.73269
,0.63796,0.36173,0.62708,0.40545
,0.63381,0.36875,0.63033,0.51839
,0.74689,0.82361,0.78987,0.8312
,0.51142,0.59822,0.49039,0.41981
,0.1418,0.16179,0.17038,0.076365
,0.81896,0.79126,0.71885,0.70183
,0.82212,0.83346,0.86537,0.85358
,0.32859,0.32514,0.29358,0.33334
,0.54451,0.62177,0.53725,0.62289
,0.20706,0.23187,0.14053,0.28267
,0.19105,0.12909,0.1818,0.17623
,0.28379,0.55588,0.28502,0.52181
,0.74415,0.52572,0.72496,0.51643
,0.68273,NaN,0.9463,NaN
,0.58336,0.54279,0.95616,0.75897
,0.57903,0.54447,0.97526,0.93293
,0.46858,0.47651,0.56804,0.44825
,0.82374,0.81957,0.81181,0.86123
,0.83583,0.79155,0.83184,0.73486
,0.40435,0.51502,0.43575,0.52371
,0.61014,0.66892,0.33342,0.41966
,0.88806,0.88565,0.9376,0.94557
,0.79808,0.91589,0.78241,0.91334
,0.40497,0.51413,0.37134,0.50619
,0.79143,0.55713,0.89884,0.48059
,0.30072,0.61846,0.4442,0.58232
,0.49557,0.63161,0.49529,0.57962
,0.6697,0.72349,0.71639,0.75693
,0.69891,0.68515,0.66609,0.59225
,0.44435,0.30468,0.33233,0.32482
,0.60342,0.66824,0.30553,0.30055
,0.68527,0.69534,0.74305,0.71709
,0.6847,0.47718,0.81361,0.51115
,0.97974,0.97053,0.98322,0.98159
,0.98066,0.97109,0.98292,0.98233
,0.97014,0.97494,0.9746,0.98245
,0.95282,0.94102,0.9688,0.94481
